57.0,-0.5316,0.0,21.0,9.0,0.6677,-0.2192,0.0,0.0,0.0,-0.5295,-0.5216,0.0
58.0,-0.5316,0.0,21.0,9.0,0.6326,-0.2248,0.0,0.0,0.0,-0.5295,-0.5216,0.0
59.0,-0.5316,0.0,21.0,9.0,0.097,-0.0692,0.0,0.0,0.0,-0.5295,-0.5216,0.0
60.0,-0.5316,0.0,21.0,9.0,0.6853,-0.2206,0.0,0.0,0.0,-0.5295,-0.5216,0.0
61.0,-0.5316,0.0,21.0,9.0,1.3965,-0.2248,0.0,0.0,0.0,-0.5295,-0.5216,0.0
62.0,-0.5316,0.0,21.0,9.0,1.458,-0.2206,0.0,0.0,0.0,-0.5295,-0.5216,0.0
63.0,-0.5316,0.0,21.0,9.0,0.7819,34.5601,0.0,0.0,0.0,-0.5295,-0.5216,0.0
64.0,-0.5316,0.0,21.0,9.0,0.7028,4.6578,0.0,0.0,0.0,-0.5295,-0.5216,0.0
65.0,-0.5316,0.0,21.0,9.0,0.7994,-0.2206,0.0,0.0,0.0,-0.5295,-0.5216,0.0
66.0,-0.5316,0.0,21.0,9.0,0.8082,-0.2192,0.0,0.0,0.0,-0.5295,-0.5216,0.0
67.0,-0.5316,0.0,21.0,9.0,0.7731,-0.3918,0.0,0.0,0.0,-0.5295,-0.5216,0.0
68.0,-0.5316,0.0,21.0,9.0,0.615,-0.0893,0.0,0.0,0.0,-0.5295,-0.5216,0.0
69.0,-0.5316,0.0,21.0,9.0,0.6238,2.8593,0.0,0.0,0.0,-0.5295,-0.5216,0.0
70.0,-0.5316,0.0,21.0,9.0,0.5536,-0.3392,0.0,0.0,0.0,-0.5295,-0.5216,0.0
71.0,-0.5316,0.0,21.0,9.0,0.9312,-0.6986,0.0,0.0,0.0,-0.5295,-0.5216,0.0
72.0,-0.5316,0.0,21.0,9.0,0.9048,0.2221,0.0,0.0,0.0,-0.5295,-0.5216,0.0
73.0,-0.5316,0.0,21.0,9.0,0.6941,-0.6485,0.0,0.0,0.0,-0.5295,-0.5216,0.0
74.0,-0.5316,0.0,21.0,9.0,1.1682,-0.3015,0.0,0.0,0.0,-0.5295,-0.5216,0.0
75.0,-0.5316,2.0,12.0,9.0,-1.2114,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,0.0
76.0,13.3488,1.0,41.0,9.0,-1.0534,-0.8081,0.0,0.0,0.0,-0.5295,-0.5216,0.0
77.0,27.4494,1.0,41.0,9.0,-1.0534,-0.8081,0.0,0.0,0.0,-0.5295,-0.5216,0.0
78.0,-0.5316,0.0,21.0,9.0,1.1156,-0.0228,0.0,0.0,0.0,-0.5295,-0.5216,0.0
79.0,-0.5316,0.0,21.0,9.0,0.7116,1.0026,0.0,0.0,0.0,-0.5295,-0.5216,0.0
80.0,-0.5316,0.0,21.0,9.0,0.6238,-0.0403,0.0,0.0,0.0,-0.5295,-0.5216,0.0
81.0,-0.5316,0.0,21.0,9.0,0.5975,0.9916,0.0,0.0,0.0,-0.5295,-0.5216,0.0
82.0,-0.5316,0.0,21.0,9.0,0.615,0.408,0.0,0.0,0.0,-0.5295,-0.5216,0.0
83.0,-0.5316,0.0,21.0,9.0,0.6502,0.7686,0.0,0.0,0.0,-0.5295,-0.5216,0.0
84.0,-0.5316,0.0,21.0,9.0,1.6775,1.5851,0.0,0.0,0.0,-0.5295,-0.5216,0.0
85.0,-0.5316,0.0,21.0,9.0,1.4317,-0.0717,0.0,0.0,0.0,-0.5295,-0.5216,0.0
86.0,-0.5316,0.0,21.0,9.0,1.4229,1.5845,0.0,0.0,0.0,-0.5295,-0.5216,0.0
87.0,-0.5316,0.0,21.0,9.0,1.4053,-0.4139,0.0,0.0,0.0,-0.5295,-0.5216,0.0
88.0,-0.5316,0.0,21.0,9.0,1.5985,-0.0378,0.0,0.0,0.0,-0.5295,-0.5216,0.0
89.0,-0.5316,0.0,21.0,9.0,1.6336,-0.4145,0.0,0.0,0.0,-0.5295,-0.5216,0.0
90.0,-0.5316,0.0,21.0,9.0,1.1243,-0.7045,0.0,0.0,0.0,-0.5295,-0.5216,0.0
91.0,-0.5316,0.0,21.0,9.0,0.3867,0.8594,0.0,0.0,0.0,-0.5295,-0.5216,0.0
92.0,-0.5316,0.0,21.0,9.0,0.5184,0.6565,0.0,0.0,0.0,-0.5295,-0.5216,0.0
93.0,4.5359,0.0,58.0,9.0,-0.5616,-0.7436,0.0,0.0,0.0,-0.5295,36.7918,6.0
94.0,12.6878,0.0,58.0,8.0,-0.3772,-0.7711,0.0,0.0,0.0,7.888,6.941,6.0
95.0,-0.5316,0.0,58.0,2.0,-0.3772,-0.7711,0.0,0.0,0.0,7.888,6.941,6.0
96.0,-0.5316,0.0,58.0,2.0,-0.3684,-0.7711,0.0,0.0,0.0,7.888,6.941,6.0
97.0,-0.5316,0.0,58.0,4.0,-0.3684,-0.7711,0.0,0.0,0.0,16.3056,6.941,6.0
98.0,12.6878,0.0,58.0,8.0,-0.3684,-0.7711,0.0,0.0,0.0,7.888,6.941,6.0
99.0,-0.3112,0.0,58.0,9.0,-0.3948,-0.2407,0.0,0.0,0.0,7.888,-0.5216,6.0
100.0,-0.5316,0.0,61.0,9.0,-1.4748,-0.8206,0.0,0.0,0.0,-0.5295,-0.5216,10.0
101.0,-0.5316,0.0,47.0,1.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,10.0
102.0,-0.5316,0.0,33.0,1.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,10.0
103.0,-0.5316,0.0,50.0,1.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,10.0
104.0,-0.5316,0.0,31.0,1.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,10.0
105.0,-0.5316,0.0,49.0,1.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,10.0
106.0,-0.0909,0.0,16.0,2.0,-1.4748,-0.7841,0.0,0.0,0.0,-0.5295,-0.5216,10.0
107.0,0.7904,0.0,54.0,2.0,-1.4748,-0.8175,0.0,0.0,0.0,-0.5295,-0.5216,10.0
108.0,-0.5316,0.0,34.0,1.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,10.0
109.0,-0.5316,0.0,52.0,9.0,-1.4748,-0.796,0.0,0.0,0.0,-0.5295,-0.5216,10.0
110.0,-0.5316,0.0,42.0,4.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,9.0
111.0,-0.5316,0.0,37.0,4.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,9.0
112.0,-0.3112,0.0,47.0,4.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,9.0
113.0,-0.3112,0.0,50.0,4.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,9.0
114.0,-0.3112,0.0,47.0,3.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,9.0
115.0,-0.5316,0.0,47.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,9.0
116.0,-0.5316,0.0,58.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,7.888,-0.5216,9.0
117.0,-0.5316,0.0,6.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,9.0
118.0,-0.5316,0.0,54.0,2.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,9.0
119.0,-0.5316,0.0,35.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
120.0,-0.5316,0.0,36.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
121.0,-0.5316,0.0,37.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
122.0,-0.5316,0.0,52.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
123.0,-0.5316,0.0,39.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
124.0,-0.5316,0.0,23.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
125.0,-0.5316,0.0,14.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
126.0,-0.5316,0.0,32.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
127.0,-0.5316,0.0,51.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
128.0,-0.5316,0.0,46.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
129.0,-0.5316,0.0,13.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
130.0,-0.5316,0.0,3.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
131.0,-0.5316,0.0,61.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
132.0,-0.5316,0.0,64.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
133.0,-0.5316,0.0,28.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
134.0,-0.5316,0.0,29.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
135.0,-0.5316,0.0,67.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
136.0,-0.5316,0.0,10.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
137.0,-0.5316,0.0,8.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
138.0,-0.5316,0.0,16.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
139.0,-0.5316,0.0,17.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
140.0,-0.5316,0.0,58.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
141.0,-0.5316,0.0,18.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
142.0,-0.5316,0.0,49.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
143.0,-0.5316,0.0,5.0,5.0,-1.4748,-0.8217,0.0,0.0,0.0,-0.5295,-0.5216,4.0
